latitude,longitude,dist_to_ac_1,install_year_hydro_3,dist_to_busline_1,dist_to_metroline_1,lashade_ua_pop,lashade_cbg_pop,lashade_acs_pop,lashade_biome,lashade_tc_goal,lashade_treecanopy,lashade_tc_gap,lashade_pctpoc,lashade_pctpov,lashade_unemplrate,lashade_dep_ratio,lashade_dep_perc,lashade_linguistic,lashade_health_nor,lashade_temp_diff,lashade_tes,lashade_holc_grade,lashade_child_perc,lashade_seniorperc,lashade_ej_disadva,lashade_rank,lashade_rankgrpsz,lashade_bld1200,lashade_veg1200,lashade_bld1500,lashade_bld1800,lashade_veg1800,lashade_tot1800,closest_venue_sport,cva_population,cva_children,cva_older_adults,cva_older_adults_living_alone,cva_limited_english,cva_no_high_school_diploma,cva_female,cva_female_householder,cva_disability,cva_no_health_insurance,cva_living_in_group_quarters,cva_mobile_homes,cva_rent_burden,cva_renters,cva_median_income,cva_poverty,cva_households_without_vehicle_acce,cva_outdoor_workers,cva_unemployed,cva_foreign_born,cva_no_internet_subscription,cva_voter_turnout_rate,cva_sovi_score,cva_asthma,cva_cardiovascular_disease,cva_transit_access,pm25,tree_percent_w,canopy_gap,canopy_percent_of_goal,avg_transport_access
33.93880477972263,-117.97794436309914,24.828953125836986,2021,1.3984208122665571,11.700667693425178,12235584.0,1448.0,783.0,Mediterranean,0.3,0.1014,0.1986,0.510855683269476,0.325032765399738,0.005847953216374,0.460820895522388,0.315453384418902,0.015208034433285,0.294976033212463,1.91,75.0,D,0.094508301404853,0.220945083014048,Yes,50.0,65.0,0.001,0.1854,0.03,0.2973,0.2794,0.5767,Shooting (Shotgun),6617.0,22.9,18.2,14.1,7.6,10.8,49.0,12.7,12.1,8.3,0.3,5.2,41.3,37.1,79100.0,7.1,7.0,4.7,5.6,16.8,22.5,73.2,1.52,46.1,11.8,0.0,11.94992005,9.2,0.1986,0.33799887333708895,12.173098126312192
33.93880477972263,-117.95167258912883,26.861883930202826,2021,3.804599930859218,14.07506187720058,12235584.0,797.0,1274.0,Mediterranean,0.3,0.4762,0.0,0.692307692307692,0.007064364207221,0.01453957996769,0.658854166666667,0.397174254317111,0.027507641011392,0.267850052634446,-7.25,100.0,D,0.200156985871272,0.19701726844584,Yes,1.0,4.0,0.0003,0.3446,0.0143,0.433,0.317,0.7471,Shooting (Shotgun),3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.17620000000000002,1.5873280422398595,14.387489084540958
33.93880477972263,-117.92540081515855,28.955582346689027,2021,6.216190754715697,16.465451808421705,12235584.0,2109.0,1830.0,Mediterranean,0.3,0.289,0.011,0.932786885245902,0.095081967213115,0.024137931034483,0.568123393316195,0.362295081967213,0.170595878967886,0.113716310930599,1.56,98.0,D,0.191256830601093,0.17103825136612,Yes,2.0,26.0,0.0001,0.156,0.0056,0.353,0.1745,0.5263,Volleyball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.01100000000000001,0.9633301222329259,16.639052742232526
33.93880477972263,-117.89912904118826,31.09777689658139,2021,8.637418082478495,18.865758106046673,12235584.0,2109.0,1830.0,Mediterranean,0.3,0.289,0.011,0.932786885245902,0.095081967213115,0.024137931034483,0.568123393316195,0.362295081967213,0.170595878967886,0.113716310930599,1.56,98.0,D,0.191256830601093,0.17103825136612,Yes,2.0,26.0,0.0001,0.156,0.0056,0.353,0.1745,0.5263,Volleyball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.01100000000000001,0.9633301222329259,18.918747602129027
33.93880477972263,-117.87285726721797,33.27910360033324,2021,11.06195593799636,21.27262415110023,12235584.0,2109.0,1830.0,Mediterranean,0.3,0.289,0.011,0.932786885245902,0.095081967213115,0.024137931034483,0.568123393316195,0.362295081967213,0.170595878967886,0.113716310930599,1.56,98.0,C,0.191256830601093,0.17103825136612,Yes,2.0,26.0,0.0001,0.156,0.0056,0.353,0.1745,0.5263,Volleyball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.01100000000000001,0.9633301222329259,21.22057128306312
33.93880477972263,-117.84658549324767,35.49234798374086,2021,13.48801907236249,22.342702047020985,12235584.0,2076.0,2216.0,Mediterranean,0.3,0.296,0.004,0.937725631768953,0.173576309794989,0.047815333882935,0.580599144079886,0.367328519855596,0.159090909090909,0.104168243702757,0.14,99.0,C,0.228339350180505,0.13898916967509,Yes,6.0,27.0,0.0004,0.245,0.018,0.3748,0.2992,0.6734,Volleyball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.0040000000000000036,0.9866633777887408,22.98300809410102
33.93880477972263,-117.82031371927738,37.73189373425538,2021,15.914909839342446,22.901732081739343,12235584.0,886.0,686.0,Mediterranean,0.3,0.4259,0.0,0.825072886297376,0.278425655976676,0.025773195876289,0.511013215859031,0.338192419825073,0.171121397640735,0.15656172261275,-1.57,100.0,C,0.142857142857143,0.19533527696793,Yes,1.0,27.0,0.0005,0.337,0.016,0.398,0.3309,0.7287,Volleyball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.1259,1.4196619344602186,24.70391239095298
33.93880477972263,-117.79404194530709,39.99332248990222,2021,18.342299599313765,23.697121800968663,12235584.0,886.0,686.0,Mediterranean,0.3,0.4259,0.0,0.825072886297376,0.278425655976676,0.025773195876289,0.511013215859031,0.338192419825073,0.171121397640735,0.15656172261275,-1.57,100.0,C,0.142857142857143,0.19533527696793,Yes,1.0,27.0,0.0005,0.337,0.016,0.398,0.3309,0.7287,Volleyball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.1259,1.4196619344602186,26.35640799995799
33.93880477972263,-117.7677701713368,42.27312232218409,2021,20.77001326999435,24.70605351404812,12235584.0,886.0,686.0,Mediterranean,0.3,0.4259,0.0,0.825072886297376,0.278425655976676,0.025773195876289,0.511013215859031,0.338192419825073,0.171121397640735,0.15656172261275,-1.57,100.0,D,0.142857142857143,0.19533527696793,Yes,1.0,27.0,0.0005,0.337,0.016,0.398,0.3309,0.7287,Cricket,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.1259,1.4196619344602186,27.97439409682899
33.93880477972263,-117.7414983973665,44.56847398886123,2021,23.19794902367283,25.90358710476145,12235584.0,2490.0,2549.0,Mediterranean,0.3,0.2823,0.0177,0.832875637504904,0.179548156956005,0.0,0.528177458033573,0.345625735582581,0.109316525507189,0.138705707200683,-1.64,97.0,C,0.228324833267948,0.117300902314633,Yes,7.0,27.0,0.0003,0.236,0.0154,0.3046,0.2775,0.582,Cricket,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.017699999999999994,0.940996863343789,29.714379214013622
33.93880477972263,-117.7152266233962,46.87709290434814,2021,25.626043600241537,27.264882387834295,12235584.0,2837.0,2885.0,Mediterranean,0.3,0.1133,0.1867,0.954939341421144,0.507522935779817,0.047400611620795,0.652348224513173,0.394800693240901,0.132607116920842,0.378522585431526,7.64,67.0,C,0.289081455805893,0.105719237435009,Yes,70.0,84.0,0.0012,0.1882,0.0265,0.2239,0.3001,0.5239,Cricket,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.18669999999999998,0.3776654077819741,31.55503903553564
33.93880477972263,-117.68895484942593,49.19711123009411,2021,28.054255622900897,28.7667001176122,12235584.0,2837.0,2885.0,Mediterranean,0.3,0.1133,0.1867,0.954939341421144,0.507522935779817,0.047400611620795,0.652348224513173,0.394800693240901,0.132607116920842,0.378522585431526,7.64,67.0,C,0.289081455805893,0.105719237435009,Yes,70.0,84.0,0.0012,0.1882,0.0265,0.2239,0.3001,0.5239,Cricket,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.18669999999999998,0.3776654077819741,33.47869164222519
33.93880477972263,-117.66268307545562,51.52698906116764,2021,30.48255688458603,30.38821303488068,12235584.0,2837.0,2885.0,Mediterranean,0.3,0.1133,0.1867,0.954939341421144,0.507522935779817,0.047400611620795,0.652348224513173,0.394800693240901,0.132607116920842,0.378522585431526,7.64,67.0,C,0.289081455805893,0.105719237435009,Yes,70.0,84.0,0.0012,0.1882,0.0265,0.2239,0.3001,0.5239,Cricket,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.18669999999999998,0.3776654077819741,35.4708820210951
33.96051430515196,-118.95,37.93211077439336,2021,12.571582313449513,42.75674632191012,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,B,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,30.558621935955482
33.96051430515196,-118.92372822602972,36.14630059990359,2021,10.779756620671565,40.35390493187375,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,B,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,28.59000406181882
33.96051430515196,-118.89745645205942,34.43873477812297,2021,9.28140705844126,37.95419775640501,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,B,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,26.713890999576478
33.96051430515196,-118.87118467808912,32.82162783795015,2021,7.658502014911448,35.55825952753271,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,B,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,24.909914602345992
33.96051430515196,-118.84491290411884,31.308999611643795,2021,6.574527872291034,33.16690722253203,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,B,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,23.164325861826324
33.96051430515196,-118.81864113014854,29.9167021539244,2020,6.20576947180149,30.781209858807717,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,B,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,21.44489412643053
33.96051430515196,-118.79236935617824,28.662276476455407,2020,6.661586907881667,28.40259262184732,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,B,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,20.03530751465989
33.96051430515196,-118.76609758220796,27.56455217611553,2021,7.231790665985465,26.032996480794708,12235584.0,845.0,945.0,Mediterranean,0.3,0.34,0.0,0.198941798941799,0.064034151547492,0.016161616161616,0.976987447698745,0.494179894179894,0.013322231473772,0.260522423095287,-17.45,100.0,B,0.251851851851852,0.242328042328042,Yes,1.0,9.0,0.0029,0.2665,0.0188,0.3728,0.3803,0.7527,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.040000000000000036,1.1333295555681484,18.672428591018416
33.96051430515196,-118.73982580823764,26.642905311002064,2021,7.602849250988848,23.67513047960051,12235584.0,845.0,945.0,Mediterranean,0.3,0.34,0.0,0.198941798941799,0.064034151547492,0.016161616161616,0.976987447698745,0.494179894179894,0.013322231473772,0.260522423095287,-17.45,100.0,B,0.251851851851852,0.242328042328042,Yes,1.0,9.0,0.0029,0.2665,0.0188,0.3728,0.3803,0.7527,Golf,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.040000000000000036,1.1333295555681484,17.287533427667373
33.96051430515196,-118.71355403426736,25.916128112306335,2021,8.13519353107507,21.332884655249277,12235584.0,845.0,945.0,Mediterranean,0.3,0.34,0.0,0.198941798941799,0.064034151547492,0.016161616161616,0.976987447698745,0.494179894179894,0.013322231473772,0.260522423095287,-17.45,100.0,B,0.251851851851852,0.242328042328042,Yes,1.0,9.0,0.0029,0.2665,0.0188,0.3728,0.3803,0.7527,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.040000000000000036,1.1333295555681484,15.975560021831834
33.96051430515196,-118.68728226029708,24.535204778139978,2021,8.195954185881735,19.012033193728534,12235584.0,3238.0,3586.0,Mediterranean,0.3,0.0999,0.2001,0.390964863357501,0.11864406779661,0.120022434099832,0.191758059155866,0.16090351366425,0.0,0.311566114457146,-9.76,79.0,B,0.077523703290574,0.083379810373675,Yes,1.0,1.0,0.0029,0.19,0.0261,0.4811,0.2346,0.7133,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2001,0.33299889000370003,14.568225912257512
33.96051430515196,-118.66101048632676,22.363887266980697,2021,8.451003312946055,16.721486916951736,12235584.0,1960.0,2192.0,Mediterranean,0.3,0.2437,0.0563,0.211678832116788,0.148266423357664,0.018324607329843,0.576978417266187,0.365875912408759,0.012687969924812,0.286009692572002,-15.82,94.0,B,0.123175182481752,0.242700729927007,Yes,5.0,9.0,0.0026,0.2175,0.0231,0.4046,0.2647,0.6648,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05629999999999999,0.8123306255645816,13.241165877096023
33.96051430515196,-118.63473871235648,20.250684733573188,2021,8.477888819382553,14.4756391483996,12235584.0,1960.0,2192.0,Mediterranean,0.3,0.2437,0.0563,0.211678832116788,0.148266423357664,0.018324607329843,0.576978417266187,0.365875912408759,0.012687969924812,0.286009692572002,-15.82,94.0,B,0.123175182481752,0.242700729927007,Yes,5.0,9.0,0.0026,0.2175,0.0231,0.4046,0.2647,0.6648,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05629999999999999,0.8123306255645816,11.828275319751635
33.96051430515196,-118.6084669383862,18.04071447373844,2021,8.46881867391215,12.299000889726686,12235584.0,1960.0,2192.0,Mediterranean,0.3,0.2437,0.0563,0.211678832116788,0.148266423357664,0.018324607329843,0.576978417266187,0.365875912408759,0.012687969924812,0.286009692572002,-15.82,94.0,B,0.123175182481752,0.242700729927007,Yes,5.0,9.0,0.0026,0.2175,0.0231,0.4046,0.2647,0.6648,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05629999999999999,0.8123306255645816,10.593722526239345
33.96051430515196,-118.5821951644159,15.612708800160942,2021,8.684608305403673,10.235819993289711,12235584.0,1373.0,923.0,Mediterranean,0.3,0.3917,0.0,0.175514626218851,0.312026002166847,0.040540540540541,0.728464419475655,0.421451787648971,0.007983273141988,0.229050455612246,-16.36,100.0,C,0.100758396533044,0.320693391115926,Yes,1.0,2675.0,0.0053,0.3492,0.0505,0.499,0.2883,0.7841,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,-0.0917,1.3056623144589519,9.540662986275228
33.96051430515196,-118.5559233904456,13.184798432026607,2021,7.997685768796617,8.370417908203102,12235584.0,1479.0,1812.0,Mediterranean,0.3,0.2552,0.0448,0.383002207505519,0.122516556291391,0.03330411919369,0.568831168831169,0.362582781456954,0.040822991508818,0.246480019382703,-8.71,95.0,C,0.161699779249448,0.200883002207505,Yes,10.0,74.0,0.0047,0.4052,0.077,0.4454,0.4278,0.8732,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.044800000000000006,0.850663831120563,8.088711109276607
33.96051430515196,-118.5296516164753,10.75704811524256,2021,6.154903691973549,6.865936224191585,12235584.0,769.0,651.0,Mediterranean,0.3,0.1939,0.1061,0.393241167434716,0.164362519201229,0.052845528455285,0.249520153550864,0.199692780337942,0.023107432315916,0.258545722784074,-5.09,89.0,D,0.102918586789554,0.096774193548387,Yes,37.0,74.0,0.0035,0.2824,0.118,0.5865,0.2198,0.8047,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.1061,0.6463311788960704,6.313314792949261
33.96051430515196,-118.503379842505,8.329598025918482,2021,4.0905402183161375,5.994972417870396,12235584.0,1199.0,1474.0,Mediterranean,0.3,0.0432,0.2568,0.256445047489824,0.105156037991859,0.023299161230196,0.468127490039841,0.318860244233378,0.003077975376197,0.196539759507128,-16.1,78.0,D,0.083446404341927,0.235413839891452,Yes,1308.0,2675.0,0.0003,0.0368,0.0109,0.0864,0.0541,0.1401,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2568,0.14399952000160002,4.691133483112069
33.96051430515196,-118.47710806853472,5.902818825955251,2021,2.0817899303763503,6.0431567858730535,12235584.0,1199.0,1474.0,Mediterranean,0.3,0.0432,0.2568,0.256445047489824,0.105156037991859,0.023299161230196,0.468127490039841,0.318860244233378,0.003077975376197,0.196539759507128,-16.1,78.0,D,0.083446404341927,0.235413839891452,Yes,1308.0,2675.0,0.0003,0.0368,0.0109,0.0864,0.0541,0.1401,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2568,0.14399952000160002,3.4928565864898276
33.96051430515196,-118.45083629456444,3.478115420109966,2021,0.2806245974487317,6.676489563864588,12235584.0,1199.0,1474.0,Mediterranean,0.3,0.0432,0.2568,0.256445047489824,0.105156037991859,0.023299161230196,0.468127490039841,0.318860244233378,0.003077975376197,0.196539759507128,-16.1,78.0,D,0.083446404341927,0.235413839891452,Yes,1308.0,2675.0,0.0003,0.0368,0.0109,0.0864,0.0541,0.1401,Marathon,3063.0,7.7,17.3,6.3,0.0,1.0,47.1,2.8,3.9,5.8,0.0,0.0,31.2,48.2,138456.0,3.4,1.1,3.1,5.9,12.7,6.5,72.3,-4.57,21.6,5.9,0.0,11.76854658,4.1,0.2568,0.14399952000160002,2.422565990766334
33.96051430515196,-118.42456452059412,1.069698610042847,2022,0.0800644663625834,4.252796918721673,12235584.0,1055.0,835.0,Mediterranean,0.3,0.1434,0.1566,0.361676646706587,0.174850299401198,0.056122448979592,0.660039761431412,0.397604790419162,0.012407602956705,0.231772376907687,-3.82,82.0,C,0.244311377245509,0.153293413173653,Yes,1003.0,2675.0,0.0018,0.2257,0.0543,0.3537,0.3149,0.668,Marathon,4129.0,14.5,18.2,8.2,5.1,1.2,47.9,8.0,7.0,3.1,0.0,0.0,39.2,39.3,124364.0,9.2,0.8,0.0,4.6,19.5,6.9,75.6,-4.41,21.0,5.2,59.1,11.64915206,4.1,0.1566,0.4779984066719778,1.7206832408201338
33.96051430515196,-118.39829274662384,1.4086076575097153,2022,0.0721976729008119,1.8401659546193356,12235584.0,1146.0,842.0,Mediterranean,0.3,0.1339,0.1661,0.522565320665083,0.08313539192399,0.0,0.417508417508417,0.294536817102138,0.039079620160701,0.221483198421155,-0.93,82.0,C,0.169833729216152,0.124703087885986,Yes,1003.0,2675.0,0.0012,0.2213,0.0488,0.3363,0.3052,0.6415,Basketball,5436.0,20.8,20.4,13.1,2.6,0.5,52.6,5.9,9.1,1.2,0.0,0.0,30.2,25.0,138542.0,0.0,5.5,0.0,6.3,20.4,8.8,76.6,-1.11,39.1,8.6,92.6,11.85384693,4.1,0.1661,0.4463318455605148,1.2538334340212522
33.96051430515196,-118.37202097265354,3.823224825969336,2021,0.0401183701653427,0.2478187776070824,12235584.0,1478.0,3418.0,Mediterranean,0.3,0.051,0.249,0.859859566998245,0.562024575775307,0.098394975575715,0.410647957078003,0.291105909888824,0.072983145148094,0.45491671862425,1.76,58.0,D,0.066705675833821,0.224400234055003,Yes,70.0,72.0,0.001,0.1585,0.0341,0.2553,0.2349,0.4902,Opening Ceremony,5688.0,21.6,10.6,7.9,8.1,19.6,43.2,23.1,16.1,12.7,16.2,0.0,51.7,70.8,46754.0,26.4,10.9,4.3,8.2,25.1,15.1,57.7,-0.23,86.7,11.7,100.0,11.92992332,3.0,0.249,0.16999943333522222,1.3902950931883034
33.96051430515196,-118.34574919868324,5.784140779922139,2021,0.0783836220527491,0.8892432461990695,12235584.0,1830.0,2003.0,Mediterranean,0.3,0.082,0.218,0.993509735396905,0.1827259111333,0.106699751861042,0.497010463378176,0.332001997004493,0.00784799669558,0.412590592886788,2.41,67.0,C,0.153769345981028,0.178232651023465,Yes,56.0,72.0,0.0015,0.1676,0.0774,0.4411,0.1835,0.6246,Opening Ceremony,5099.0,28.9,13.4,12.4,12.0,25.1,60.1,29.9,12.3,13.3,0.6,0.0,65.6,76.1,47624.0,19.6,12.4,7.1,9.3,23.0,27.3,56.7,3.23,86.4,11.3,100.0,12.02230894,3.0,0.21799999999999997,0.2733324222252593,1.3692677383575316
33.96051430515196,-118.31947742471296,3.839987489308101,2022,0.0590442231718068,2.1819210923646053,12235584.0,869.0,889.0,Mediterranean,0.3,0.0658,0.2342,0.983127109111361,0.27334083239595,0.031078610603291,0.610507246376812,0.379077615298088,0.010702818408848,0.367238422002985,-1.25,65.0,B,0.18785151856018,0.191226096737908,Yes,59.0,72.0,0.0005,0.1816,0.0438,0.3482,0.2785,0.626,International Broadcast Center,3248.0,23.8,20.0,16.2,3.5,11.1,54.8,20.8,11.7,9.9,0.4,0.6,64.5,18.0,86331.0,7.4,7.3,4.3,4.6,13.0,23.6,66.8,-1.52,106.8,8.2,100.0,12.02244997,3.0,0.2342,0.21933260222465928,1.0311927475422296
